price,bedrooms,sqft_living,waterfront,condition,city,country
148226,3,1400,0,4,Auburn,USA
711600,4,3580,0,3,Bellevue,USA
819000,3,3176,0,4,Federal Way,USA
613000,2,1170,0,4,Seattle,USA
592350,2,1570,0,3,Redmond,USA
232000,3,1460,0,3,Auburn,USA
250000,3,1140,0,4,Milton,USA
115000,1,1150,0,4,Auburn,USA
1115000,4,3180,0,4,Bellevue,USA
585000,4,2630,0,3,Renton,USA
580000,3,1940,0,3,Issaquah,USA
165000,1,850,0,2,Seattle,USA
430000,3,1550,0,5,Seattle,USA
383000,3,2090,0,3,North Bend,USA
1195000,4,3960,0,3,Seattle,USA
201500,3,1320,0,3,Seattle,USA
690000,4,3220,0,3,Woodinville,USA
325000,2,800,0,3,Seattle,USA
375000,3,1660,0,3,Woodinville,USA
600000,4,2250,0,3,Kirkland,USA
340000,3,2120,0,3,Auburn,USA
890000,4,2310,0,5,Seattle,USA
415000,4,1920,0,4,Newcastle,USA
255000,3,1550,0,3,Black Diamond,USA
530000,2,1785,0,3,Bellevue,USA
468000,3,1830,0,5,Newcastle,USA
970000,5,3500,0,3,Seattle,USA
599000,3,2560,0,3,Redmond,USA
399500,4,1360,0,4,Seattle,USA
2458000,4,6500,0,3,Medina,USA
1205000,4,3150,0,3,Seattle,USA
325000,2,810,0,4,Seattle,USA
1135250,5,7320,0,3,Renton,USA
568000,4,2790,0,3,Burien,USA
517000,2,1920,0,4,Seattle,USA
469950,4,2530,0,3,Duvall,USA
1675000,3,3490,1,4,Seattle,USA
2180000,6,4710,0,3,Seattle,USA
623000,3,2050,0,2,Mercer Island,USA
720000,4,2410,0,5,Bellevue,USA
205000,3,1180,0,4,Federal Way,USA
148000,2,630,0,3,Seattle,USA
950000,3,3480,0,4,Seattle,USA
405000,3,1010,0,5,Seattle,USA
293000,3,1910,0,3,Kent,USA
550000,3,2490,0,3,Issaquah,USA
435000,4,2150,0,3,Renton,USA
355000,4,3000,0,3,Maple Valley,USA
673000,3,2830,0,3,Issaquah,USA
449990,4,2680,0,3,North Bend,USA
249000,2,1090,0,3,Kirkland,USA
380000,4,1984,0,3,Des Moines,USA
760005,4,3090,0,3,Sammamish,USA
674600,4,2610,0,3,Seattle,USA
812000,4,3370,0,3,Issaquah,USA
333490,4,2250,0,3,Auburn,USA
320000,3,1450,0,3,Seattle,USA
999000,4,3130,0,3,Kirkland,USA
810000,2,2700,0,3,Redmond,USA
399950,5,1970,0,3,Seattle,USA
550000,3,1970,0,5,Seattle,USA
290000,3,1950,0,4,Federal Way,USA
232500,3,1940,0,4,Federal Way,USA
1355000,4,3550,0,3,Bellevue,USA
565000,3,2500,0,3,Woodinville,USA
749950,4,2910,0,3,Shoreline,USA
720500,4,3350,0,4,Redmond,USA
507000,3,2140,0,5,Renton,USA
989000,5,4030,0,3,Sammamish,USA
463000,4,1980,0,4,Kirkland,USA
310000,3,1460,0,3,Des Moines,USA
284000,4,1880,0,3,Seattle,USA
737500,3,2320,0,3,Seattle,USA
569000,3,2220,0,5,Seattle,USA
700000,3,1410,0,4,Seattle,USA
660000,3,1240,0,4,Seattle,USA
275000,4,2030,0,3,Tukwila,USA
570000,6,4000,0,3,Renton,USA
150000,3,490,0,4,Skykomish,USA
356000,3,1590,0,3,Snoqualmie,USA
610000,3,2630,0,3,Redmond,USA
498800,2,1350,0,3,Redmond,USA
226550,3,990,0,3,Seattle,USA
692500,4,3710,0,3,Snoqualmie,USA
250000,3,990,0,4,Des Moines,USA
660000,4,2510,0,3,Sammamish,USA
295000,2,800,0,4,Shoreline,USA
154950,4,1600,0,4,Auburn,USA
409124,5,3320,0,4,Kent,USA
287000,5,1730,0,3,Renton,USA
810000,4,2000,0,4,Seattle,USA
525000,4,2910,0,3,Bothell,USA
525000,4,1710,0,4,Bellevue,USA
275000,3,1200,0,4,Seattle,USA
583000,3,2600,0,3,Renton,USA
237950,2,1460,0,4,Covington,USA
1065000,4,4260,0,3,Kirkland,USA
679000,4,2100,0,4,Seattle,USA
1465000,6,4230,0,4,Seattle,USA
410000,3,1660,0,3,Seattle,USA
306000,3,1450,0,3,Kirkland,USA
215000,4,1860,0,5,Enumclaw,USA
594950,4,2720,0,3,Sammamish,USA
1250000,4,2920,0,3,Seattle,USA
305000,3,1800,0,4,Federal Way,USA
425000,2,1320,0,3,Seattle,USA
215000,3,1770,0,3,Federal Way,USA
480000,5,2550,0,5,Newcastle,USA
550000,4,2150,0,4,Redmond,USA
750000,4,3020,0,3,Sammamish,USA
137124,3,960,0,4,Renton,USA
840000,3,2783,0,3,Seattle,USA
624800,3,2250,0,4,Mercer Island,USA
630000,3,1710,0,4,Kirkland,USA
590000,3,2650,0,5,Lake Forest Park,USA
599950,3,1830,0,3,Seattle,USA
299880,3,1460,0,3,Seattle,USA
400000,3,1760,0,4,Woodinville,USA
560000,3,1960,0,3,Sammamish,USA
229000,4,2010,0,3,Federal Way,USA
525000,4,3670,0,3,Renton,USA
737000,2,2290,0,3,Redmond,USA
680000,3,1780,0,5,Seattle,USA
635000,4,3080,0,3,Redmond,USA
740000,4,3360,0,3,Redmond,USA
335500,3,1370,0,3,Seattle,USA
270000,4,1660,0,4,Des Moines,USA
1037000,4,4440,0,3,Newcastle,USA
450000,5,2850,0,4,Renton,USA
379000,3,1530,0,4,Kirkland,USA
468000,4,2100,0,4,Woodinville,USA
321500,1,730,0,3,Seattle,USA
443000,3,1920,0,4,Bothell,USA
340000,3,1600,0,4,Renton,USA
470000,4,2380,0,3,Kenmore,USA
545000,3,2760,0,3,Renton,USA
415000,4,1840,0,4,Shoreline,USA
599000,7,2580,0,4,Seattle,USA
759000,4,2100,0,3,Seattle,USA
300000,4,1820,0,4,Seattle,USA
1681000,5,4830,0,5,Mercer Island,USA
359000,3,1550,0,3,Seattle,USA
550000,4,1440,0,4,Seattle,USA
395000,2,930,0,4,Seattle,USA
486000,4,3560,0,3,Federal Way,USA
187000,2,840,0,3,Burien,USA
734950,4,4280,0,3,Auburn,USA
284000,3,1500,0,4,Renton,USA
696000,4,3650,0,3,North Bend,USA
380000,2,780,0,3,Seattle,USA
625000,4,1600,0,4,Seattle,USA
252000,4,1120,0,4,Renton,USA
560000,2,1010,0,4,Kirkland,USA
395000,4,1970,0,4,Vashon,USA
900000,4,2230,0,5,Seattle,USA
2680000,5,4290,0,4,Medina,USA
625000,3,3160,0,4,Auburn,USA
580000,3,1850,0,3,Seattle,USA
309000,3,1980,0,4,Des Moines,USA
412000,4,3360,0,3,Federal Way,USA
495000,3,2660,0,4,Enumclaw,USA
215000,3,1200,0,4,Kent,USA
741500,2,2150,0,3,Redmond,USA
749000,3,2820,0,3,Redmond,USA
659950,4,3510,0,3,Renton,USA
530000,3,1790,0,3,Issaquah,USA
749000,4,2700,0,4,Seattle,USA
2321000,5,5780,0,3,Mercer Island,USA
595000,4,3730,0,3,Seattle,USA
487000,4,2540,0,3,Seattle,USA
760000,4,3300,0,3,Seattle,USA
1240000,5,5430,0,3,Bellevue,USA
435000,4,2550,0,3,Renton,USA
374950,3,1390,0,3,Seattle,USA
440000,3,1270,0,3,Seattle,USA
360000,4,2380,0,3,Maple Valley,USA
879000,4,3360,0,3,Sammamish,USA
1550000,5,6070,0,3,Fall City,USA
505000,2,1240,0,3,Sammamish,USA
545000,2,2930,0,4,Vashon,USA
600000,2,2410,0,4,Fall City,USA
775000,6,2980,0,3,Seattle,USA
725000,2,1950,0,5,Seattle,USA
610000,4,2600,0,5,Sammamish,USA
350000,4,1170,0,3,Seattle,USA
410000,3,1470,0,4,Burien,USA
639000,4,1840,0,4,Seattle,USA
439000,4,1560,0,4,Kirkland,USA
499950,4,1520,0,4,Kirkland,USA
800000,3,2220,0,3,Seattle,USA
350000,4,2800,0,3,Federal Way,USA
279000,2,670,0,5,Seattle,USA
290256,3,1720,0,3,Federal Way,USA
355000,3,2110,0,4,Kent,USA
263000,3,1580,0,3,Maple Valley,USA
880000,6,2640,0,5,Seattle,USA
426500,4,2700,0,3,Renton,USA
735000,3,2820,0,3,Issaquah,USA
720000,4,3340,0,3,Snoqualmie,USA
265000,3,1530,0,4,Maple Valley,USA
840000,4,3840,0,3,Carnation,USA
657500,3,2320,0,3,Bellevue,USA
850000,5,2310,0,4,Bellevue,USA
436110,3,1770,0,3,Seattle,USA
589900,2,3160,0,3,Woodinville,USA
620000,3,1620,0,3,Seattle,USA
254000,4,1510,0,3,Seattle,USA
375000,3,960,0,3,Redmond,USA
455000,4,1740,0,4,Bellevue,USA
445000,4,1470,0,4,Bellevue,USA
568500,4,2460,0,3,Sammamish,USA
352500,3,1170,0,3,Shoreline,USA
342500,2,1210,0,3,Kirkland,USA
299950,3,1870,0,3,Auburn,USA
425000,3,1950,0,3,Snoqualmie,USA
561000,4,2570,0,3,Issaquah,USA
455500,3,1460,0,4,Redmond,USA
400000,3,2970,0,3,Woodinville,USA
443500,4,2040,0,3,Carnation,USA
1234582,5,3240,0,4,Seattle,USA
370000,4,3150,0,4,Auburn,USA
475000,3,1820,0,3,Redmond,USA
580000,4,2130,0,3,Sammamish,USA
518000,3,1430,0,4,Bellevue,USA
525000,3,2030,0,4,Issaquah,USA
236000,4,2000,0,3,Maple Valley,USA
278500,4,1940,0,3,Federal Way,USA
205425,2,880,0,4,Seattle,USA
248000,3,950,0,4,Bellevue,USA
505000,3,1670,0,3,Seattle,USA
657500,3,2670,0,3,Sammamish,USA
670000,3,2700,0,3,Seattle,USA
202000,1,590,0,4,Seattle,USA
440000,4,2160,0,3,Bellevue,USA
690000,4,2700,0,3,Redmond,USA
375000,6,3206,0,3,Kent,USA
291000,3,1560,0,3,Seattle,USA
230000,3,1400,0,4,Kent,USA
850000,4,3090,0,3,Shoreline,USA
84350,4,2630,0,4,Yarrow Point,USA
12899000,3,2190,0,3,Seattle,USA
2110000,4,2100,0,3,Tukwila,USA
2199900,4,1120,0,3,Covington,USA
188000,4,3260,0,4,Medina,USA
26590000,3,1180,0,4,Kent,USA
7800,2,780,0,1,Tukwila,USA
237227.8571,4,2200,0,3,Auburn,USA
117833.3333,3,1340,0,3,Duvall,USA
0,3,1490,0,4,Federal Way,USA
744312.5,4,2800,0,3,Seattle,USA
0,4,2600,0,4,Seattle,USA
0,6,3200,0,4,Burien,USA
0,5,3480,0,4,Issaquah,USA
439333.3333,3,3020,0,3,Seattle,USA
280000,3,1970,0,4,Lake Forest Park,USA
0,5,1500,0,5,Burien,USA
0,4,3680,0,3,Sammamish,USA
176225,3,1570,0,4,Shoreline,USA
500324,3,2280,0,3,Issaquah,USA
444845,3,1600,0,3,Renton,USA
330000,3,1680,0,3,Seattle,USA
292285.7143,3,1890,0,5,Kent,USA
160000,2,520,0,2,SeaTac,USA
274333.3333,3,1780,0,3,North Bend,USA
537500,4,2920,0,5,Bellevue,USA
232333.3333,3,2430,0,3,Renton,USA
237333.3333,3,3010,0,3,Sammamish,USA
346750,3,1620,0,4,Bellevue,USA
0,2,2200,0,3,Enumclaw,USA
1020000,3,2950,0,3,Sammamish,USA
0,4,2170,0,4,Normandy Park,USA
254000,3,1770,0,3,Bellevue,USA
238750,3,1830,0,3,Kenmore,USA
268971.875,4,2380,0,4,Kent,USA
642000,4,2550,0,3,Bellevue,USA
571986.1111,3,3720,0,3,Sammamish,USA
0,5,4630,0,3,Snoqualmie,USA
0,5,4430,0,3,Bellevue,USA
554250,3,1490,0,3,Seattle,USA
0,4,5030,0,3,Mercer Island,USA
0,4,2180,0,4,Kent,USA
107500,4,1590,0,4,Enumclaw,USA
300000,3,1510,0,3,Seattle,USA
0,4,4210,0,3,Bellevue,USA
540833.3333,3,1640,0,4,Sammamish,USA
274750,4,1840,0,3,Seattle,USA
148612.5,3,1040,0,3,Seattle,USA
326428.5714,3,1250,0,4,Seattle,USA
0,5,3690,0,5,Lake Forest Park,USA
135333.3333,4,1530,0,3,Seattle,USA
577437.5,4,2110,0,3,Seattle,USA
440825,3,2150,0,3,Seattle,USA
195000,5,5340,0,4,Seattle,USA
257500,4,2420,0,3,Issaquah,USA
692000,4,5010,0,3,Bellevue,USA
176400,2,910,0,4,Renton,USA
193000,3,2200,0,3,Seattle,USA
646212.5,4,3430,0,3,Woodinville,USA
268971.875,4,1860,0,4,Kent,USA
0,4,3300,0,3,Seattle,USA
317061.875,3,1280,0,4,Renton,USA
83300,3,1490,0,4,Covington,USA
0,5,2880,0,4,Covington,USA
266066.6667,4,1310,0,3,Seattle,USA
342246.4286,4,1980,0,3,Federal Way,USA
0,5,2000,0,4,SeaTac,USA
0,3,1860,0,5,Seattle,USA
0,4,1990,0,3,Federal Way,USA
240015.3333,4,1720,0,4,Federal Way,USA
83300,3,1370,0,5,Covington,USA
316850,4,4060,0,3,Auburn,USA
259585.5714,4,1960,0,3,Kent,USA
328211.9048,4,1720,0,3,Auburn,USA
673476.8182,4,2740,0,4,Sammamish,USA
0,4,1360,0,3,Kenmore,USA
425000,3,1870,0,3,Bothell,USA
127160,2,720,0,4,Renton,USA
341750,3,2180,0,3,Sammamish,USA
178650,3,1430,0,4,Burien,USA
87500,2,780,0,4,Auburn,USA
282508.8889,3,1180,0,3,Shoreline,USA
450385.7143,3,1300,0,3,Seattle,USA
435000,4,4260,0,3,Mercer Island,USA
532500,2,2050,0,4,Bellevue,USA
408900,3,2930,0,3,Woodinville,USA
156766.6667,2,1500,0,3,Renton,USA
452500,5,5960,0,3,Bellevue,USA
308830.7692,2,810,0,3,Seattle,USA
484991.6667,4,2320,0,3,Renton,USA
287919.7826,2,1090,0,4,Seattle,USA
247875,2,1000,0,4,Seattle,USA
309487.5,3,2260,0,3,Renton,USA
173666.6667,4,1290,0,3,Seattle,USA
237481.25,3,2120,0,3,Renton,USA
326983.3333,3,1490,0,3,Kenmore,USA
790000,4,2310,0,3,Seattle,USA
0,1,720,0,3,Seattle,USA
678333.3333,3,1840,0,3,Seattle,USA
542804.75,5,2910,0,3,Sammamish,USA
723243.75,4,3270,0,3,Kirkland,USA
667781.25,5,3040,0,3,Bellevue,USA
108333.3333,3,1200,0,4,Maple Valley,USA
0,5,2740,0,5,Seattle,USA
535000,4,2290,0,4,Seattle,USA
596165.4286,4,2580,0,5,Seattle,USA
269187.5,3,1590,0,4,Maple Valley,USA
148612.5,3,1040,0,3,Seattle,USA
0,3,1300,0,4,Mercer Island,USA
0,5,2090,0,3,Maple Valley,USA
341166.6667,5,2670,0,3,Renton,USA
132500,4,1540,0,4,Kent,USA
557125,4,3370,0,3,Woodinville,USA
228944.4444,3,1730,0,5,Kent,USA
592105.7143,3,1640,0,3,Redmond,USA
535000,4,2980,0,4,Seattle,USA
420642.8571,3,1330,0,4,Kirkland,USA
132250,4,2192,0,3,Kent,USA
237227.8571,4,2068,0,4,Auburn,USA
440825,3,1980,0,5,Seattle,USA
2560498.333,3,1710,0,5,Seattle,USA
423050.9259,2,890,0,3,Seattle,USA
1337044.2,4,4280,0,3,Bellevue,USA
315368.7,3,3080,0,3,Maple Valley,USA
417985.7143,4,2070,0,4,Kirkland,USA
723243.75,4,3010,0,3,Kirkland,USA
259950,4,2030,0,4,Redmond,USA
0,4,4060,0,3,Sammamish,USA
237333.3333,3,2340,0,4,Sammamish,USA
426090,3,2340,0,3,Kenmore,USA
458663.8889,2,1470,0,3,Seattle,USA
812650,4,3700,0,3,Bellevue,USA
135333.3333,4,1200,0,3,Seattle,USA
0,5,2910,0,5,Woodinville,USA
0,5,1910,0,4,Seattle,USA
0,3,2880,0,5,Clyde Hill,USA
0,5,3240,0,3,Renton,USA
387884.6154,3,1590,0,5,Kirkland,USA
437500,5,3690,0,3,Sammamish,USA
641633.3333,3,2480,0,3,Redmond,USA
681965.7813,4,2683,0,4,Redmond,USA
229629.5,2,1100,0,4,Shoreline,USA
0,4,2080,0,5,Seattle,USA
210614.2857,3,2210,0,4,Kent,USA
790000,4,2420,0,5,Seattle,USA
435500,3,1240,0,3,Seattle,USA
738190.8571,3,2300,0,3,Seattle,USA
497333.3333,3,1760,0,4,Bellevue,USA
300000,3,2020,0,4,Seattle,USA
1036200,4,2500,0,3,Seattle,USA
163785.7143,2,760,0,3,Seattle,USA
351250,4,1580,0,3,Seattle,USA
645325,3,2670,0,3,Kirkland,USA
171224.8,3,1140,0,5,Renton,USA
0,5,3870,0,3,Sammamish,USA
540000,3,2750,0,5,Bellevue,USA
233166.6667,3,1570,0,4,Seattle,USA
329333.3333,3,1160,0,4,Kenmore,USA
225279.4286,3,2110,0,4,Federal Way,USA
331366.6667,3,1270,0,3,Seattle,USA
460886.9231,4,3250,0,3,Renton,USA
337945.75,2,940,0,3,Seattle,USA
0,4,2310,0,4,Black Diamond,USA
243069.2308,3,1130,0,3,Renton,USA
0,6,3020,0,3,Mercer Island,USA
690408.6207,4,3210,0,3,Sammamish,USA
592105.7143,3,2650,0,3,Redmond,USA
220083.3333,3,1150,0,4,Kent,USA
280000,3,3910,0,3,Carnation,USA
297857.1429,4,3490,0,3,Covington,USA
950833.3333,5,3330,0,4,Mercer Island,USA
323833.3333,4,1940,0,3,Seattle,USA
309000,3,1800,0,3,Seattle,USA
248400,3,1880,0,3,Auburn,USA
994500,4,2870,0,4,Seattle,USA
0,4,1960,0,5,Auburn,USA
0,4,1810,0,2,Seattle,USA
0,2,1490,0,3,Seattle,USA
0,3,5230,1,3,Mercer Island,USA
288500,5,3390,0,5,Renton,USA
379509.1667,2,880,0,3,Seattle,USA
180785.7143,2,2550,0,4,Des Moines,USA
950100,4,3160,0,5,Mercer Island,USA
0,4,4550,1,3,Sammamish,USA
542500,5,3831,1,3,Mercer Island,USA
362750,2,1240,0,3,Seattle,USA
234975,4,2520,0,3,Duvall,USA
672500,4,2420,0,4,Mercer Island,USA
391400,4,1250,0,5,Bellevue,USA
0,3,1310,0,3,Bellevue,USA
198995,3,1410,0,4,Seattle,USA
278900,3,990,0,3,Woodinville,USA
171758.3333,3,1000,0,3,Enumclaw,USA
325187.5,3,2000,0,4,Renton,USA
190368.75,2,1120,0,3,Seattle,USA
375000,5,3370,0,3,Kirkland,USA
216000,3,2210,0,3,Redmond,USA
0,5,2640,0,3,Snoqualmie,USA
360500,3,1150,0,3,Seattle,USA
677099.5652,4,2150,0,3,Redmond,USA
405125,4,4230,0,4,Woodinville,USA
289987.5,3,1570,0,3,Burien,USA
264270,3,1630,0,3,Kent,USA
602761,4,2770,0,3,Issaquah,USA
251555.5556,3,1750,0,4,Burien,USA
214750,3,1090,0,3,Renton,USA
258125,2,930,0,3,Seattle,USA
0,4,2100,0,3,Lake Forest Park,USA
677099.5652,4,2540,0,3,Redmond,USA
0,2,810,0,4,Federal Way,USA
0,2,1520,0,5,Seattle,USA
167500,1,690,0,3,Seattle,USA
471500,4,2370,0,5,Seattle,USA
0,4,3500,0,5,Seattle,USA
464600,2,840,0,4,Seattle,USA
132250,4,1830,0,4,Kent,USA
433111.1111,3,1370,0,3,Seattle,USA
542500,5,2520,0,4,Mercer Island,USA
0,2,2130,0,4,Seattle,USA
368112.5,4,2590,0,3,Bothell,USA
673476.8182,4,1820,0,3,Sammamish,USA
558653.8462,3,1530,0,5,Seattle,USA
0,4,4080,0,4,Clyde Hill,USA
168333.3333,2,1050,0,3,Burien,USA
268971.875,4,1954,0,3,Kent,USA
318000,2,1530,0,4,Seattle,USA
550607.1429,4,1660,0,3,Seattle,USA
1288333.333,6,3830,0,3,Seattle,USA
584000,3,1490,0,3,Seattle,USA
0,3,1520,0,3,Bellevue,USA
0,5,8020,0,3,Bellevue,USA
245000,3,2470,0,5,Seattle,USA
287919.7826,2,870,0,4,Seattle,USA
672500,4,2110,0,4,Mercer Island,USA
454790,2,1990,0,5,Seattle,USA
282508.8889,3,1560,0,4,Shoreline,USA
473200,3,1740,0,4,Seattle,USA
406062.5,2,1290,0,4,Seattle,USA
282766.6667,4,1700,0,3,Bellevue,USA
486445.8333,3,1880,0,4,Bellevue,USA
486895,3,1890,0,4,Seattle,USA
430277.7778,3,1620,0,3,Issaquah,USA
229629.5,2,770,0,3,Shoreline,USA
0,4,2890,1,3,Renton,USA
182805,3,1040,0,4,Federal Way,USA
380680.5556,4,2620,0,3,Renton,USA
396166.6667,3,1880,0,4,Seattle,USA
252980,4,2530,0,3,Federal Way,USA
289373.3077,3,2538,0,3,Auburn,USA
210614.2857,3,1610,0,3,Kent,USA
308166.6667,3,1510,0,4,Seattle,USA
534333.3333,3,1460,0,3,Bellevue,USA
416904.1667,3,3010,0,3,Renton,USA
203400,4,2090,0,3,Seattle,USA
220600,3,1490,0,4,Covington,USA
