price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_basement,yr_built,city
415000,4,2.5,2020,2,0,0,3,0,2010,Renton
267000,3,2.25,1584,2,0,0,3,0,2012,Auburn
820000,4,2.5,3170,2,0,0,3,0,2008,Kirkland
1399950,4,2.75,3870,2,0,0,3,0,2005,Kirkland
485000,2,2.5,1430,3,0,0,3,20,2008,Seattle
482000,3,3.25,1380,3,0,0,3,0,2008,Seattle
535000,4,2.5,2610,2,0,0,3,0,2008,Kenmore
690000,3,3.25,1540,3,0,0,3,0,2013,Seattle
576000,3,2.5,1940,1,0,0,4,970,1948,Seattle
378750,3,2.5,2160,1.5,0,0,3,900,1909,Seattle
269900,4,1.75,1530,1.5,0,0,4,0,1968,Renton
210000,3,2,1440,1,0,0,3,0,1983,Auburn
429900,4,2.5,2640,2,0,0,3,0,1987,Renton
1525000,4,3.25,3620,2,0,3,4,1270,1927,Seattle
360000,4,2.5,2850,2,0,0,3,0,2004,Maple Valley
405000,2,1,1260,1,0,0,4,0,1947,Seattle
450000,3,1.75,1610,1,0,0,3,0,1955,Kirkland
703000,3,2,1360,1.5,0,0,3,0,1945,Seattle
661000,4,2.5,2496,2,0,0,3,0,1998,Redmond
580000,4,2.25,2160,1,0,0,3,0,1969,Bellevue
464000,3,1,1320,2,0,0,3,0,1900,Seattle
945000,2,2.5,2540,2,0,0,3,0,2004,Seattle
659500,4,3,2620,1,0,0,4,750,1956,Bellevue
200000,3,1.5,1140,1,0,0,3,0,1960,Tukwila
280000,3,2,1790,1,0,0,4,0,1990,Auburn
1325000,4,2.5,2440,2.5,0,0,4,0,1902,Seattle
346150,3,2,2140,1,0,0,4,660,1966,Renton
197500,3,1,1330,2,0,0,5,0,1905,Enumclaw
799000,4,2.5,2590,2,0,0,3,0,2001,Seattle
1309500,4,4.5,4750,2,0,2,3,1150,2005,Seattle
350000,2,1,1620,1,0,0,5,770,1921,Kirkland
720000,4,2.5,2440,2,0,0,3,0,1987,Redmond
519000,3,2.75,2020,1,0,0,5,750,1954,Normandy Park
590300,3,1.5,1470,2,0,0,4,0,1907,Seattle
2200000,5,4.75,5990,2,1,4,3,1940,2002,Issaquah
410000,6,2.75,2520,1,0,0,4,1200,1962,Lake Forest Park
437000,2,1.75,1440,1,0,0,3,0,2005,Redmond
221000,3,2.25,1640,1,0,0,3,500,1984,Federal Way
380000,4,2.25,2150,1,0,0,3,1060,1963,Kenmore
506000,2,1,1570,1,0,0,4,420,1952,Seattle
395000,4,1,1980,1,0,0,4,550,1968,Issaquah
285000,3,1,1210,1.5,0,0,3,0,1901,Seattle
311000,3,1.75,1900,1.5,0,0,5,830,1903,Seattle
520000,3,1.75,1940,1,0,0,3,0,1991,Maple Valley
435000,3,1.75,1310,1,0,0,4,0,1948,Seattle
120000,2,1,990,1,0,0,2,0,1945,Kent
1440000,3,3.5,3870,2,0,0,3,1110,2002,Seattle
186000,3,2,1340,1,0,0,3,420,1912,Auburn
756000,4,2.25,2160,1,0,0,5,1080,1947,Seattle
248000,4,2,2080,1,0,0,3,1040,1950,Seattle
287000,3,2,1300,1.5,0,0,5,0,1933,SeaTac
510000,4,2.5,2610,2,0,0,3,0,1998,Lake Forest Park
249000,3,1,1050,1,0,0,4,0,1959,Kent
340000,3,2.5,2480,2,0,0,3,0,2004,Renton
399888,4,2.25,1820,1.5,0,0,4,500,1930,Seattle
440000,3,1.75,1170,1,0,0,4,0,1968,Redmond
899000,4,2.25,2370,1,0,2,3,930,1959,Seattle
540500,5,3.75,3090,2,0,0,3,0,2014,Burien
385000,3,1.75,2310,1,0,0,4,680,1978,Kent
558000,4,2.25,2060,1,0,0,4,740,1962,Bellevue
600000,3,2,2540,1,0,0,3,0,2007,Enumclaw
450000,4,2.5,2400,2,0,0,3,0,2003,Renton
232500,3,1,1320,1,0,0,3,440,1961,Federal Way
436000,2,1,790,1,0,0,3,0,1949,Seattle
240000,4,2,1790,1,0,1,4,120,1960,Des Moines
489950,3,2.25,1820,2,0,0,3,0,1983,Kirkland
680000,6,2,1670,1,0,0,5,770,1911,Seattle
1068000,5,3.5,3990,2,0,0,3,0,2001,Newcastle
352450,3,2,1430,1,0,0,5,0,1945,Shoreline
335000,4,2,2030,1,0,0,4,0,1969,Enumclaw
549000,4,1.75,1290,2,0,0,4,0,1906,Seattle
1240000,4,3.5,3820,2,0,0,3,540,1990,Bellevue
618250,4,3.25,2520,1.5,0,0,4,970,1931,Seattle
1815000,5,3,3880,2,0,0,3,0,1972,Mercer Island
850000,2,1.75,1590,1.5,0,3,3,270,1927,Seattle
930000,5,2,3530,1.5,0,0,3,0,1925,Seattle
505000,3,2.5,1610,2,0,0,3,0,1996,Issaquah
925000,4,2.5,3280,2,0,0,3,0,1994,Redmond
275000,3,1.75,1860,1,0,0,4,0,1971,Federal Way
499000,3,1.75,1840,1,0,0,4,920,1910,Seattle
507000,3,2.5,2120,2,0,0,3,0,2003,Seattle
619850,4,2.5,2270,1,0,0,5,770,1972,Bellevue
500000,3,2.5,2840,1,0,3,3,970,1994,Carnation
310000,4,1.5,1220,1,0,0,3,0,1980,Carnation
646000,4,2.5,2310,2,0,0,3,0,2008,Seattle
265000,3,1.75,1840,1,0,0,3,0,1966,Federal Way
475000,3,2.5,950,2,0,0,3,0,2003,Seattle
600000,4,2.25,3070,2,0,0,4,0,1970,Kirkland
470000,3,2,1730,1,0,0,3,0,1997,Maple Valley
319950,2,1,920,1,0,0,3,0,1939,Seattle
712000,3,2.75,3200,2,0,0,3,0,2004,Sammamish
775000,4,2.75,3010,2,0,0,3,0,1996,Sammamish
390000,3,2.25,1600,1,0,0,3,510,1979,Kirkland
585000,4,2.5,2840,2,0,0,3,0,2001,Kirkland
1027000,3,2.5,2430,2,0,1,3,0,1989,Bellevue
232603,3,1.75,1750,2,0,0,4,0,1976,Auburn
543000,3,2.25,1240,3,0,0,3,0,2008,Seattle
607500,3,3.25,1530,3,0,0,3,0,2006,Seattle
750000,3,3.5,3390,2,0,0,3,350,2012,Newcastle
728050,3,2.5,2320,1,0,0,3,0,2008,Redmond
734990,4,2.5,2650,2,0,0,3,0,2012,Redmond
330000,3,2.5,2238,2,0,0,3,0,2011,Federal Way
605000,4,2.5,2620,2,0,0,3,0,1996,Newcastle
441000,3,2.75,1910,1,0,0,3,750,1979,Kirkland
650000,4,2.5,3040,2,0,0,3,0,2003,Redmond
1950000,7,3.5,4640,2,0,1,3,1780,1965,Mercer Island
395000,3,1,1500,1,0,0,3,600,1925,Seattle
245000,1,0.75,380,1,0,0,3,0,1963,Burien
905000,4,3.5,2970,2,0,0,3,630,1997,Mercer Island
660000,4,3.25,3030,2,0,0,5,0,1988,Issaquah
378000,4,2.5,1890,1,0,0,3,660,1978,North Bend
600000,2,1,1040,1,0,0,4,0,1919,Seattle
632500,4,2.5,2090,2,0,0,3,0,1986,Sammamish
210000,2,2,1680,2,0,0,4,0,1910,Auburn
754800,2,2.5,2770,2,0,0,3,0,2006,Redmond
175000,2,1,1020,1,0,0,4,0,1948,Auburn
455000,3,2.25,1470,2,0,0,4,0,1985,Issaquah
450000,3,2,1430,1,0,0,3,450,1947,Seattle
790000,4,1.75,2050,1,0,3,3,600,1974,Lake Forest Park
480000,4,1,2080,1,0,0,3,1040,1941,Seattle
850000,3,2.25,2870,2,0,0,3,620,1995,Seattle
725000,4,3.25,3940,2,0,3,3,500,2000,Renton
380000,3,1.5,1520,1,0,0,3,500,1949,Seattle
979000,3,1.5,1700,1,0,1,4,0,1954,Bellevue
359950,3,2.25,1940,1,0,0,4,840,1981,Seattle
665900,4,2.25,2870,2,0,1,4,650,1926,Seattle
812000,3,3.25,3240,2,0,0,3,0,2001,Sammamish
203000,3,1,1150,1,0,0,4,0,1953,Burien
456000,3,1.5,1440,1,0,0,4,0,1975,Sammamish
547000,5,2.5,2200,1.5,0,0,5,780,1916,Seattle
280000,3,2,1470,1,0,0,3,0,1987,Des Moines
640000,2,1.75,1760,1,0,0,4,880,1930,Seattle
477000,3,1.75,1780,1,0,0,3,570,1976,Bothell
455000,4,2.25,2450,1,0,2,4,800,1954,Burien
587206,3,3.5,1890,2,0,0,3,250,1999,Seattle
425000,3,2.5,2540,2,0,0,3,0,1999,Renton
511500,4,1,1360,1.5,0,0,3,0,1917,Seattle
218000,2,2,1310,2,0,0,3,0,2004,Maple Valley
332000,3,2,1510,1,0,0,3,0,1942,Burien
291000,3,1.5,1860,1,0,0,4,720,1967,Covington
279000,4,2,2200,1,0,0,3,1100,1979,Renton
950000,4,2.5,3360,2,0,0,3,0,1988,Kirkland
970500,3,2.75,2470,2,0,0,3,0,1960,Mercer Island
412000,2,1,1260,1,0,0,3,570,1925,Seattle
400000,3,1,1430,1.5,0,0,4,0,1950,Seattle
200000,3,2.25,1230,1.5,0,0,5,0,1913,Auburn
397000,4,2.5,2320,2,0,0,3,0,1997,North Bend
715000,4,2.5,3290,2,0,0,3,0,2003,Sammamish
371000,4,2.5,2550,2,0,0,3,0,2005,Maple Valley
458000,3,2.5,1870,2,0,0,3,0,2003,Bothell
436500,5,3,3110,1,0,0,3,1320,1977,Bothell
329950,3,2.5,1820,2,0,0,3,0,1983,Renton
950000,3,3.25,3050,1,1,4,4,1400,1962,Des Moines
282000,4,2,1890,2,0,0,3,0,1997,Kent
250000,1,1,800,1,0,0,2,120,1931,Seattle
1135000,6,4.25,6900,2,0,0,4,2080,2002,Woodinville
400000,4,1.75,2670,2,0,4,3,0,1972,Auburn
681500,5,2.75,3260,1,0,0,3,1630,1964,Bellevue
200000,2,1,860,1,0,0,5,0,1949,Burien
1300000,5,4,3366,2.5,0,2,3,400,1937,Seattle
1462497,5,3.25,3840,3,0,3,3,1090,2008,Seattle
995000,4,4.5,3850,2,0,2,3,850,1998,Bellevue
355000,4,2.5,2040,2,0,0,3,0,1996,Seattle
425000,3,2.25,1790,1,0,0,3,500,1967,Woodinville
869000,4,3,3740,2,0,0,3,680,1988,Woodinville
915000,3,3.25,2660,2,0,0,3,490,2003,Seattle
2110000,3,2.25,3230,2,0,0,4,0,1973,Bellevue
925000,4,2,3140,1,0,0,4,1100,1959,Mercer Island
2400000,6,4.5,5480,2,0,3,4,1050,1999,Seattle
390000,3,1,1160,1.5,0,0,3,0,1910,Seattle
330000,3,2.25,1860,2,0,0,3,0,1995,Maple Valley
482500,4,3,1630,1,0,0,5,520,1990,Seattle
525000,3,2.25,1750,3,0,0,3,0,2001,Seattle
237000,3,1,1300,1,0,0,4,0,1960,Renton
205000,3,1,960,1,0,0,5,0,1960,Auburn
623000,3,2.5,1850,2,0,0,5,0,1989,Kirkland
565000,4,2.75,3260,2,0,0,3,0,2013,Renton
400000,4,2.25,2420,1,0,0,4,1020,1973,Shoreline
405000,3,1,1460,1.5,0,0,3,0,2002,Sammamish
337000,4,3,2240,2,0,0,3,0,1992,Shoreline
355000,2,1,1240,1,0,1,3,240,1943,Vashon
885000,3,2.25,2060,1,0,0,4,450,1975,Mercer Island
420000,5,2.75,2280,1,0,0,3,980,1959,Shoreline
448000,4,2.5,2510,2,0,2,3,0,2006,Maple Valley
800000,4,2.75,3150,2,0,0,3,0,2004,Sammamish
830000,5,2.25,2780,2,0,0,4,0,1978,Bellevue
725000,6,1.75,2380,2,0,0,3,0,1917,Seattle
780000,3,2.25,2140,2,0,0,3,0,1905,Seattle
325000,2,1,840,1,0,0,3,0,1948,Seattle
488800,4,2.25,2170,1,0,0,4,870,1976,Bellevue
1320000,4,3.5,4410,2,0,0,3,0,1989,Bellevue
489000,4,2,2120,1,0,0,4,1060,1940,Seattle
1240000,7,5.5,6630,2,0,0,3,1700,2004,Bellevue
595000,3,2.75,3290,2,0,0,4,0,1993,Newcastle
359900,5,2.25,2290,1,0,0,3,1000,1973,Renton
1080000,3,3,4910,2,0,0,4,910,1989,Bellevue
925000,4,2.75,3730,2,0,0,3,0,2012,Sammamish
625000,3,2.5,2440,2,0,0,3,0,2014,Seattle
339990,3,2.5,2570,2,0,0,3,0,2014,Auburn
775950,4,2.5,2970,2,0,0,3,0,2014,Redmond
420000,5,3,2630,2,0,0,3,960,2013,Renton
654000,3,3.25,1530,2,0,0,3,250,2005,Seattle
725000,3,3.5,3690,2,0,0,3,0,2001,Snoqualmie
375000,2,1,1230,2,0,0,4,400,1948,Seattle
1100000,3,2.5,2200,1,0,1,3,800,1952,Bellevue
639500,4,2.25,2330,2,0,0,3,0,1986,Redmond
849000,4,2,2160,1.5,0,1,4,0,1928,Seattle
418000,4,1.5,1550,1,0,0,3,550,1956,Bellevue
442900,4,1.75,1780,1,0,0,4,890,1943,Seattle
750000,3,1.75,2610,1.5,0,0,3,930,1934,Seattle
930000,3,2.5,3290,2,0,0,3,0,2000,Redmond
565000,2,1.75,1330,1,0,0,4,370,1914,Seattle
874150,4,3.5,3530,2,0,1,3,960,1987,Kirkland
545000,4,2.5,2090,2,0,0,3,0,1990,Issaquah
500000,4,2.5,2040,1,0,0,3,620,1963,Bellevue
687000,4,2.5,2370,2,0,0,5,0,1966,Kirkland
810000,4,2.5,2810,2,0,0,3,0,1989,Bellevue
439500,3,2.5,2050,1,0,0,4,480,1977,Issaquah
802000,3,1.75,2870,1.5,0,0,4,1030,1907,Seattle
732600,4,2.5,2130,1,0,0,4,900,1963,Bellevue
374000,4,2.5,2580,2,0,0,3,0,2004,Renton
330000,4,2.5,2380,2,0,0,3,0,1999,SeaTac
365000,4,2,1940,1,0,0,1,0,1962,Bellevue
290900,2,2,1610,2,0,0,3,0,1930,Tukwila
577000,3,2.5,2060,1,0,0,3,730,1976,Seattle
280000,2,1,1010,1,0,0,4,0,1925,North Bend
675000,4,2.5,2810,2,0,0,3,0,1982,Sammamish
800000,3,2.25,2380,1,0,0,4,930,1972,Mercer Island
299995,2,1,1060,1,0,0,4,0,1951,Shoreline
440000,3,1.75,1560,1,0,0,3,310,1983,Kirkland
249500,2,1.75,1500,1,0,0,4,0,1963,Covington
690000,2,1,970,1,0,0,4,0,1907,Seattle
235000,3,1,1170,1,0,0,4,0,1968,Renton
320000,3,2.5,2280,2,0,0,3,0,1998,Auburn
350000,7,3,2800,1,0,2,3,1400,1963,Renton
334000,4,1.5,1150,1.5,0,0,3,0,1970,Kirkland
235000,6,3,2180,2,0,0,3,0,1980,Federal Way
442000,4,2.5,2520,2,0,0,3,0,1990,Renton
264000,3,1.75,1760,1,0,0,4,0,1966,Federal Way
275000,2,1,1180,1,0,0,4,0,1949,Shoreline
430000,2,1.5,950,1,0,0,4,0,1949,Seattle
550000,3,2.5,1900,2,0,0,3,0,1988,Bellevue
775000,4,2.5,2300,2,0,0,3,0,1999,Seattle
603500,6,2.75,2660,1,0,0,5,1110,1962,Bellevue
230000,3,1,1530,1.5,0,0,4,0,1919,Enumclaw
449000,4,2.5,1850,1,0,0,3,620,1930,Seattle
2075000,4,3.5,4230,2,0,0,3,0,1997,Bellevue
420000,3,2,1200,1,0,0,3,320,1937,Seattle
735000,4,2.25,2270,1,0,0,5,930,1954,Seattle
200000,3,1.5,1090,1,0,0,4,0,1968,Covington
286000,3,2.75,1100,2,0,0,3,320,2008,Seattle
579000,3,2.5,1640,3,0,0,3,0,2009,Seattle
345100,3,3.75,1950,1,0,0,3,590,1959,Seattle
350000,3,1.75,1660,1.5,0,0,3,0,1957,Shoreline
291500,3,1,880,1.5,0,0,5,0,1946,Shoreline
649950,3,2.5,1500,2,0,0,3,300,2014,Seattle
458500,3,2,1890,2,0,0,3,460,2012,Seattle
500000,3,1,1150,2,0,0,3,0,1911,Seattle
362300,3,2.5,2430,2,0,0,3,0,1997,Kent
324000,4,1.75,2110,1,0,0,3,940,1975,Renton
495000,3,2,2950,2,0,0,4,640,1918,Burien
233500,3,2.25,1650,2,0,0,3,0,1985,Kent
479000,3,2.25,2110,2,0,0,4,0,1978,Woodinville
322200,4,2.25,2010,2,0,0,4,0,1975,Covington
835000,4,2.5,3030,2,0,0,3,0,1998,Redmond
347000,3,1,1270,1,0,0,3,0,1955,Bothell
725000,3,1.75,1610,1,0,0,5,0,1962,Kirkland
345000,3,1,1140,2,0,0,4,0,1904,Seattle
345950,3,2.5,2110,2,0,0,3,0,1989,Kent
550000,3,1.75,1840,1,0,0,4,0,1964,Redmond
399950,3,1.75,1560,1,0,0,4,750,1940,Seattle
269500,3,1.75,1840,1,0,0,4,600,1976,Kent
494000,4,2.5,1830,1,0,0,4,290,1973,Shoreline
453000,4,1.75,2120,1,0,0,4,1060,1956,Bellevue
442500,3,1.75,1600,1,0,0,3,550,1977,Kirkland
235000,4,1.75,1450,1.5,0,0,3,270,1962,Tukwila
389800,3,1.75,1880,1,0,0,3,0,1959,Lake Forest Park
346000,3,1.75,1270,1,0,0,3,390,1950,Burien
360000,4,1.5,1720,1,0,0,3,0,1953,Seattle
650000,4,2.5,2400,2,0,0,3,0,1990,Issaquah
290000,3,1,1150,1,0,0,4,160,1932,Shoreline
234000,2,1,870,1,0,0,3,0,1940,Seattle
260000,4,2.5,2000,2,0,0,3,0,1989,Kent
349900,3,2,2420,1,0,0,5,1210,1949,Issaquah
275000,3,1,1080,1,0,0,4,0,1952,Shoreline
725000,4,2.5,3420,2,0,0,3,0,1988,Woodinville
375000,4,2.5,1870,2,0,0,3,0,1990,Renton
806000,4,2.5,2500,1,0,0,3,0,1997,Redmond
470000,3,2.5,2150,2,0,0,3,0,1992,Renton
490000,3,2.25,1470,2,0,0,3,390,1984,Seattle
615000,5,2,2130,1.5,0,0,5,860,1926,Seattle
249000,3,1,1000,1,0,0,3,0,1968,Kent
396500,3,1.75,2390,1,0,0,3,1040,1955,Seattle
405000,2,1,860,1,0,0,4,0,1901,Seattle
560000,3,2.5,1960,2,0,0,4,0,1989,Newcastle
459950,4,2.5,2000,2,0,0,3,0,2003,Bothell
265000,3,1,1620,1.5,0,0,3,0,1928,Seattle
502000,6,2.5,2890,1,0,0,3,1260,1977,Bellevue
430000,3,1.75,1300,1,0,0,3,0,1981,Sammamish
525000,2,1,1080,1,0,3,3,0,1924,Seattle
415000,4,2.5,2170,1,0,3,3,820,1955,Seattle
600000,3,2.5,2260,2,0,0,3,0,1987,Sammamish
225000,3,1.75,1580,1,0,0,4,0,1967,Federal Way
300000,4,2.5,2620,2,0,0,3,0,2008,Covington
491234,4,2.5,1540,2,0,0,3,0,2014,Issaquah
1580000,4,2.5,4570,2,0,4,5,0,1948,Seattle
905000,4,3.25,3440,2,0,0,3,0,2006,Issaquah
199950,5,2.5,1740,1,0,0,4,0,1959,Des Moines
450000,4,1.75,2160,1,0,0,4,900,1942,Seattle
899000,3,1,1480,2,0,0,4,0,1949,Yarrow Point
649000,2,1.75,2260,2,0,2,3,370,2005,Carnation
780000,4,3.5,3910,2,0,0,4,1420,1987,Issaquah
400000,4,1.75,1700,1.5,0,0,3,360,1965,Duvall
831500,5,2.5,4470,2.5,0,0,3,0,1984,Woodinville
471001,3,1.75,1800,1,0,0,5,900,1905,Seattle
385000,3,3.25,1630,3,0,0,3,0,2007,Seattle
326000,3,1,1030,1,0,0,3,0,1969,Woodinville
335000,1,1,720,1,0,0,3,0,1907,Seattle
320000,4,1.5,1890,1,0,0,4,0,1974,Auburn
300000,4,2.5,1840,2,0,0,3,0,2004,Kent
269950,4,2.5,2540,2,0,0,5,0,1977,Kent
1220000,4,3.75,3520,1.5,0,0,5,1320,1913,Seattle
590000,4,2.5,3220,1.5,0,0,4,0,1966,Bellevue
750000,3,2,1820,1.5,0,0,4,100,1941,Seattle
239950,3,1.75,1230,1,0,0,4,0,1984,Covington
215000,3,2,1340,1,0,0,3,0,1931,SeaTac
165000,3,1,1200,1,0,0,3,0,1943,Tukwila
261350,3,1.75,1390,1,0,0,4,0,1962,Federal Way
569000,4,2,1730,1,0,0,5,670,1924,Seattle
425000,3,2.25,1580,1,0,0,3,400,1992,Redmond
800000,4,3,3520,1,0,0,3,1540,1954,Seattle
715000,4,2.5,2650,1,0,0,4,970,1960,Issaquah
337000,3,1.75,1310,1,0,0,3,0,1993,Renton
560000,4,2.5,2300,2,0,0,3,0,1990,Sammamish
449500,3,2.25,1780,1,0,2,3,440,1972,Kirkland
660000,3,3.25,1980,3,0,0,3,0,1987,Seattle
685000,2,1.5,1300,1,0,2,3,0,1943,Seattle
905000,5,3.5,3500,2,0,0,3,930,1996,Bellevue
403500,3,1,1830,1,0,0,3,630,1960,Seattle
405000,3,2.25,1520,3,0,0,3,0,2004,Seattle
385000,4,2.75,2700,2,0,0,3,0,1984,Kent
1700000,3,2.75,2810,2,1,4,4,0,1974,Redmond
285000,3,2.5,1660,2,0,0,3,0,2003,Kent
249900,3,2,1310,1,0,0,4,0,1990,Covington
633634,4,3.5,2960,2,0,0,3,0,2014,Snoqualmie
329900,3,2.5,2242,2,0,0,3,0,2011,Auburn
310000,3,2.5,2540,2,0,0,3,0,2006,Kent
345000,3,1.5,1420,2,0,0,3,280,2008,Seattle
160797,3,1.5,1270,2,0,0,3,0,2012,Seattle
562500,3,2.25,1300,2,0,0,3,300,2006,Seattle
664950,5,3,3190,1,0,2,3,1300,2013,Seattle
515000,5,3.25,2910,2,0,0,3,870,2013,Seattle
497000,3,2.25,1630,2,0,0,3,0,2005,Issaquah
312891,5,3,2300,2,0,0,3,0,2013,Federal Way
670000,3,2.5,3310,2,0,2,3,870,2008,Seattle
362500,2,1.5,940,2,0,0,3,0,2009,Seattle
402101,2,0.75,1020,2,0,0,3,0,2009,Seattle
438000,3,1.75,1520,1,0,0,3,730,1948,Seattle
687500,4,1.75,2330,1.5,0,0,4,820,1929,Seattle
160000,3,1.5,1010,1,0,0,4,0,1962,Des Moines
415000,3,1.75,1070,1,0,0,3,0,1977,Redmond
405000,3,2.5,3170,2,0,0,3,810,1995,Federal Way
880000,4,2.5,3030,3,0,0,3,0,2005,Seattle
585000,3,2.5,2270,2,0,0,3,0,1998,Vashon
640000,4,2.5,2341,2,0,0,3,0,1997,Redmond
819000,3,3.5,2130,2,0,2,5,600,1908,Seattle
520000,3,1.75,2300,1,0,0,3,0,1984,Woodinville
367500,3,1,1660,1,0,0,4,500,1978,Woodinville
762500,4,2.75,2610,1,0,0,4,850,1978,Mercer Island
300000,3,1,2150,1,0,0,3,0,1954,Shoreline
625000,3,2.5,2410,1,0,0,4,590,1976,Woodinville
530000,2,1.5,1580,1,0,2,3,300,1941,Seattle
379000,3,2.5,1740,2,0,0,3,0,1992,North Bend
615000,2,1,1270,1,0,0,3,180,1949,Seattle
660000,2,2.25,2550,2,0,0,5,690,1902,Seattle
380000,3,2.25,1860,2,0,0,4,0,1963,Enumclaw
314900,4,1.75,2700,1,0,0,3,1320,1958,Federal Way
324950,3,1.5,1460,1,0,0,3,0,1955,Burien
225000,3,1.75,1330,1,0,0,3,0,1968,Federal Way
535000,3,2.5,2070,2,0,0,3,0,1999,Sammamish
348500,3,1.5,1360,1,0,0,4,0,1966,Renton
725000,4,2.5,2650,2,0,0,3,0,1986,Bellevue
925000,4,3,3580,1.5,0,0,3,0,1985,Woodinville
549000,2,1,2034,1,1,4,5,875,1947,Vashon
400000,3,2,1230,1,0,0,3,240,1984,Sammamish
620000,4,2.5,2450,2,0,0,3,0,1994,Redmond
665000,6,2.75,2840,1,0,0,5,1420,1961,Seattle
1215000,4,3.75,3820,1,0,0,3,0,1994,Woodinville
1157400,3,2.5,2740,2,0,2,3,0,1913,Seattle
349950,4,2.5,2090,2,0,0,3,0,1989,Renton
2466350,5,4.75,6390,2,0,0,3,1830,1940,Seattle
339000,4,2,2470,1.5,0,0,3,500,1948,Seattle
615000,3,1.75,1720,1,0,0,4,760,1924,Seattle
751000,4,3.25,3090,2,0,0,3,720,2004,Redmond
941000,4,1.75,2320,1.5,0,0,5,500,1926,Seattle
600000,4,1.75,1740,1,0,0,5,0,1968,Bellevue
455000,4,2.5,2950,2,0,0,3,0,2005,Renton
1295648,0,0,4810,2,0,0,3,0,1990,Redmond
485000,3,2.5,1500,1,0,0,5,600,1920,Seattle
358000,3,1.5,1810,1,0,0,5,0,1969,Enumclaw
339000,3,1,1100,1,0,0,4,380,1942,Seattle
258000,3,1,1490,1,0,0,3,370,1969,Des Moines
455000,2,1.5,1200,2,0,0,3,200,2013,Seattle
437000,4,2.5,1890,1,0,0,3,600,1980,Redmond
689000,3,1.75,2200,1,0,0,5,700,1978,Bellevue
319000,4,2.5,2510,1,0,0,3,900,1978,Kent
510000,3,2.25,1420,3,0,0,3,0,2006,Seattle
440000,3,1.75,2000,1,0,2,4,520,1957,Normandy Park
1010000,2,2,1460,1,0,2,5,0,1900,Kirkland
875000,4,2.5,3220,2,0,0,3,0,1996,Woodinville
304000,4,2,1310,1,0,0,4,0,1953,Shoreline
139000,2,1,690,1,0,0,4,0,1942,Renton
464500,3,1.75,1150,1,0,0,5,0,1959,Bellevue
336500,3,1,1480,1,0,0,3,510,1963,Shoreline
230000,4,1.75,1850,1,0,0,4,580,1944,Seattle
425000,3,2.5,1930,2,0,0,3,0,1990,Issaquah
300000,2,1,750,1,0,0,4,0,1941,Seattle
457500,3,2.25,1430,2,0,0,3,450,1996,Seattle
366000,3,1.75,1840,1,0,0,4,500,1977,Renton
502000,3,2,1300,1,0,0,3,0,1955,Bellevue
194000,3,1,1050,1,0,0,3,0,1983,Federal Way
305000,4,2.25,2210,2,0,0,4,0,1968,Kent
1250000,4,2.5,3220,1,0,0,5,1540,1973,Bellevue
575000,4,2.5,4620,2,0,0,4,0,1991,Federal Way
343500,4,1.75,1760,1,0,2,4,580,1950,Seattle
325000,3,1,850,1,0,0,3,0,1948,Shoreline
600000,4,3.25,4690,2,0,2,3,1010,1995,Lake Forest Park
850000,4,3.5,3920,2,0,0,3,0,1996,Redmond
420000,3,2.5,2140,2,0,0,3,0,2005,Issaquah
257500,2,2,1180,1,0,0,3,0,1940,Seattle
317000,5,2.5,2360,1,0,0,4,1180,1962,Seattle
970000,3,2.25,3060,1.5,0,2,4,1250,1930,Seattle
252000,3,2.25,1670,1,0,0,4,480,1977,Kent
683500,3,1.5,1820,1.5,0,0,3,180,1946,Seattle
289000,3,2.5,1970,2,0,0,3,880,1988,Auburn
355000,2,2.25,930,2,0,0,3,300,2007,Seattle
675000,3,3.5,2300,1,0,0,3,0,2004,Redmond
396500,3,2.5,2590,1,0,0,4,0,1976,Kent
362500,4,1.75,1450,1,0,0,3,0,1960,Issaquah
395000,4,1.75,1540,1,0,0,5,770,1943,Seattle
599000,5,2.75,2730,1,0,0,3,650,1968,Sammamish
218000,3,1,880,1,0,0,4,0,1945,Seattle
589950,4,2.5,3190,2,0,0,3,0,2006,Maple Valley
218000,3,1.5,1330,1,0,0,4,0,1968,Federal Way
360000,3,1.75,1500,1,0,0,3,0,1957,Shoreline
350000,2,1,740,1,0,0,4,0,1922,Seattle
350000,4,3,2560,2,0,0,3,0,2004,Auburn
845000,3,2,2540,1.5,0,0,5,700,1930,Seattle
839000,3,2.5,3200,1,0,0,3,0,2000,Woodinville
850000,4,3,3330,1,0,0,3,1540,1958,Seattle
329950,2,1,900,1,0,0,4,0,1956,Seattle
425000,4,1.5,1600,1.5,0,0,3,0,1946,Seattle
210000,2,1,970,1,0,0,3,0,1956,Seattle
631500,2,1,1130,1,0,0,4,0,1927,Seattle
295000,2,1,650,1,0,0,3,0,1950,Seattle
575000,3,2.25,2400,1.5,0,0,4,960,1926,Seattle
415000,3,2.5,2280,2,0,0,3,0,2011,Duvall
859000,4,2.25,3550,1,0,0,3,1720,2010,Bellevue
639888,4,2.5,2050,2,0,0,3,0,2012,Issaquah
329445,2,1.5,830,2,0,0,3,0,2005,Seattle
745641,4,2.5,2440,2,0,0,3,0,2013,Redmond
395000,3,2.5,1600,2,0,0,3,0,2007,Seattle
790000,4,3.5,3190,2,0,0,3,0,2010,Issaquah
